Player,Nation,Pos,Squad,Age,Born,90s,Cmp_Total_Passing,Att_Total_Passing,Cmp%_Total,TotDist,PrgDist,Cmp_Short_Passing,Att_Short_Passing,Cmp%_Short,Cmp_Medium_Passing,Att_Medium_Passing,Cmp%_Medium,Cmp_Long_Passing,Att_Long_Passing,Cmp%_Long,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Tkl_Tackles,Tkl,TklW_Defense,Def 3rd,Mid 3rd,Att 3rd,Tkl_Challenges,Att_Defense,Tkl%,Lost_Defense,Blocks_Defense,Sh,Pass,Int_Defense,Tkl+Int,Clr,Att_PassingTypes,Live,Dead,FK,TB,Sw,Crs_PassingTypes,TI,CK,In,Out,Str,Cmp_PassingTypes,Off_PassingTypes,Blocks_PassingTypes,CrdY,CrdR,2CrdY,Fls,Fld,Off_Misc,Crs_Misc,Int_Misc,TklW_Misc,PKwon,PKcon,OG,Recov,Won,Lost_Misc,Won%,League
Idrissa Gana Gueye,sn SEN,MF,Everton,27,1989,30.6,1338,1593,84.0,21000,5702,706,793,89.0,479,558,85.8,93,132,70.5,1,0.8,1.0,+0.2,16,152,12,3,128,117,40.7,65,41,11,35,86,51,59,9,50,62,179,48,1,Matches,1593,1556,29,18,1,9,11,8,0,0,0,0,1338,8,24,8,2,1,50,52,1,11,62,93,0,0,0,287,33,32,50.8,England
Isaac Hayden,jm JAM,MF,Newcastle Utd,22,1995,15.3,405,550,73.6,6070,1768,226,279,81.0,142,183,77.6,20,41,48.8,0,0.6,1.2,-0.6,11,37,12,5,45,40,35.3,23,16,1,12,34,22,21,6,15,23,63,43,0,Matches,550,532,15,5,0,1,17,3,0,0,0,0,405,3,16,7,0,0,30,12,0,17,23,23,0,0,0,69,48,44,52.2,England
Islam Slimani,dz ALG,FW,Leicester City,29,1988,2.8,78,116,67.2,808,168,48,65,73.8,17,24,70.8,1,2,50.0,1,0.2,0.1,+0.8,2,1,5,0,7,2,25.0,1,1,0,1,4,3,2,0,2,0,2,2,0,Matches,116,114,1,0,0,0,3,0,0,0,0,0,78,1,6,0,0,0,3,1,4,3,0,2,0,0,0,9,10,16,38.5,England
Islam Slimani,dz ALG,FW,Newcastle Utd,29,1988,1.5,29,49,59.2,368,101,19,26,73.1,7,13,53.8,1,3,33.3,0,0.4,0.5,-0.4,4,1,1,0,2,0,0.0,0,0,0,0,2,2,0,0,0,1,1,1,0,Matches,49,49,0,0,2,1,4,0,0,0,0,0,29,0,3,1,0,0,0,3,0,4,1,0,0,0,0,4,3,10,23.1,England
Izzy Brown,eng ENG,"MF,FW",Brighton,20,1997,3.5,93,139,66.9,1306,279,53,65,81.5,30,45,66.7,5,9,55.6,0,0.8,0.5,-0.8,6,8,4,2,9,3,14.3,2,1,0,1,7,6,3,0,3,1,4,3,0,Matches,139,134,3,0,0,1,7,1,0,0,0,0,93,2,8,0,0,0,3,3,1,7,1,3,0,0,0,17,13,23,36.1,England
Jack Butland,eng ENG,GK,Stoke City,24,1993,35.0,643,1283,50.1,28682,25851,35,36,97.2,163,173,94.2,444,1062,41.8,0,0.0,0.1,0.0,1,54,0,0,0,1,100.0,1,0,0,1,1,0,1,0,1,1,2,26,1,Matches,1283,765,507,169,0,1,0,0,0,0,0,0,643,11,1,0,0,0,0,3,0,0,1,1,0,0,1,55,6,0,100.0,England
Jack Cork,eng ENG,MF,Burnley,28,1989,38.0,1281,1608,79.7,21883,5582,583,680,85.7,499,597,83.6,136,208,65.4,1,1.1,1.0,-0.1,19,127,11,1,165,60,32.3,25,27,8,20,62,42,36,15,21,41,101,86,1,Matches,1608,1581,22,8,0,10,19,0,2,2,0,0,1281,5,37,7,0,0,23,54,1,19,41,44,0,0,0,244,51,78,39.5,England
Jack Simpson,eng ENG,DF,Bournemouth,20,1996,0.8,4,5,80.0,67,10,2,2,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,1,0,1,4,0,Matches,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,England
Jack Stephens,eng ENG,DF,Southampton,23,1994,22.0,737,983,75.0,13440,5815,314,350,89.7,337,418,80.6,73,168,43.5,0,0.2,0.6,-0.2,4,43,1,1,45,29,52.0,24,5,0,13,25,12,30,18,12,41,70,108,2,Matches,983,906,76,31,1,9,9,45,0,0,0,0,737,1,21,6,1,0,13,11,2,9,41,20,0,0,0,138,45,34,57.0,England
Jack Wilshere,eng ENG,MF,Arsenal,25,1992,13.3,701,819,85.6,10179,2912,388,427,90.9,230,261,88.1,43,69,62.3,3,2.6,2.3,+0.4,15,64,16,1,108,15,20.0,3,7,5,4,20,16,10,2,8,8,23,5,0,Matches,819,794,19,16,9,3,3,2,1,0,0,0,701,6,6,6,0,0,15,37,1,3,8,10,0,0,0,101,7,7,50.0,England
Jacob Murphy,eng ENG,"MF,FW",Newcastle Utd,22,1995,12.8,194,325,59.7,2872,1007,117,158,74.1,53,87,60.9,14,45,31.1,1,1.3,1.0,-0.3,10,15,14,5,32,13,25.9,5,4,4,7,27,20,16,0,16,6,19,13,2,Matches,325,316,8,1,0,2,40,3,4,1,3,0,194,1,21,0,0,0,8,9,0,40,6,10,0,0,0,82,7,24,22.6,England
Jake Livermore,eng ENG,MF,West Brom,27,1989,29.7,878,1133,77.5,15708,4533,374,443,84.4,372,449,82.9,106,169,62.7,2,1.9,1.8,+0.1,20,108,8,3,133,72,37.5,27,35,10,24,64,40,44,9,35,26,98,36,2,Matches,1133,1106,21,5,8,16,16,8,1,1,0,0,878,6,22,5,0,0,42,14,1,16,26,41,0,0,0,173,23,37,38.3,England
Jamaal Lascelles,eng ENG,DF,Newcastle Utd,23,1993,32.5,918,1195,76.8,17019,7376,346,393,88.0,448,545,82.2,100,204,49.0,0,0.7,0.8,-0.7,6,59,4,0,73,31,63.2,19,11,1,12,19,7,33,24,9,28,59,232,1,Matches,1195,1165,26,21,0,5,2,5,0,0,0,0,918,4,15,5,0,0,16,12,0,2,28,19,0,0,0,179,128,56,69.6,England
James Collins,wls WAL,DF,West Ham,33,1983,11.7,283,389,72.8,6304,2774,74,82,90.2,148,185,80.0,61,118,51.7,0,0.2,0.2,-0.2,2,20,2,0,24,15,72.7,11,4,0,8,11,3,13,10,3,16,31,120,1,Matches,389,370,19,19,0,6,0,0,0,0,0,0,283,0,3,3,0,0,13,2,0,0,16,9,0,0,0,28,47,32,59.5,England
James McArthur,sct SCO,MF,Crystal Palace,29,1987,27.0,854,1093,78.1,13032,3373,445,523,85.1,323,391,82.6,48,98,49.0,1,2.2,1.6,-1.2,21,90,13,1,107,58,37.7,28,27,3,23,61,38,39,2,37,36,94,44,2,Matches,1093,1067,21,6,3,8,11,7,0,0,0,0,854,5,22,5,0,0,45,28,0,11,36,44,0,0,0,177,38,50,43.2,England
James McCarthy,ie IRL,MF,Everton,26,1990,2.3,73,101,72.3,1160,247,37,49,75.5,29,34,85.3,4,12,33.3,0,0.0,0.0,0.0,1,7,1,0,12,9,20.0,3,4,2,1,5,4,9,2,7,5,14,3,1,Matches,101,98,2,1,0,0,2,1,0,0,0,0,73,1,3,0,0,0,3,2,0,2,5,9,0,0,0,20,4,4,50.0,England
James McClean,ie IRL,"MF,FW",West Brom,28,1989,15.6,288,462,62.3,4418,1011,163,201,81.1,87,131,66.4,25,76,32.9,0,0.8,1.4,-0.8,18,12,21,18,12,40,18.2,23,14,3,10,55,45,18,4,14,20,60,22,0,Matches,462,432,27,2,0,2,88,13,12,11,0,0,288,3,40,7,0,0,35,12,5,88,20,28,0,0,1,91,15,22,40.5,England
James Milner,eng ENG,MF,Liverpool,31,1986,19.7,1335,1636,81.6,23331,7605,622,685,90.8,548,627,87.4,136,248,54.8,3,3.2,3.6,-0.2,34,208,37,6,219,58,38.5,18,32,8,15,39,24,33,5,28,21,79,23,0,Matches,1636,1492,138,37,7,16,123,27,60,26,21,0,1335,6,35,3,0,0,29,22,0,123,21,45,0,0,0,125,23,18,56.1,England
James Morrison,sct SCO,MF,West Brom,31,1986,2.3,77,91,84.6,1111,258,44,50,88.0,23,26,88.5,5,6,83.3,0,0.1,0.1,-0.1,3,5,1,0,11,2,25.0,0,2,0,1,4,3,1,1,0,1,3,1,0,Matches,91,90,0,0,0,1,2,0,0,0,0,0,77,1,1,0,0,0,0,1,0,2,1,1,0,0,0,11,0,2,0.0,England
James Tarkowski,eng ENG,DF,Burnley,24,1992,31.0,800,1102,72.6,17749,8069,243,288,84.4,372,449,82.9,170,326,52.1,0,0.8,1.0,-0.8,7,64,8,2,59,46,44.7,36,10,0,17,38,21,55,43,12,50,96,223,2,Matches,1102,1078,17,17,0,25,4,0,0,0,0,0,800,7,3,5,0,0,25,24,3,4,50,26,0,2,0,127,144,58,71.3,England
James Tomkins,eng ENG,DF,Crystal Palace,28,1989,26.5,727,892,81.5,14749,5898,240,264,90.9,368,427,86.2,111,183,60.7,0,0.1,0.7,-0.1,1,39,1,0,45,47,51.6,36,10,1,16,31,15,24,12,12,63,110,216,1,Matches,892,859,31,29,0,3,1,2,0,0,0,0,727,2,2,8,0,0,20,14,1,1,63,26,0,1,0,124,115,66,63.5,England
James Ward-Prowse,eng ENG,"FW,MF",Southampton,22,1994,19.1,631,919,68.7,10188,2960,347,404,85.9,209,293,71.3,54,155,34.8,3,2.8,3.1,+0.2,36,50,14,6,66,23,11.1,9,11,3,3,27,24,29,1,28,8,31,31,0,Matches,919,765,149,45,0,4,159,8,93,50,36,1,631,5,24,3,0,0,18,12,0,159,8,16,0,0,0,98,21,47,30.9,England
Jamie Murphy,sct SCO,MF,Brighton,27,1989,1.9,37,45,82.2,633,80,15,18,83.3,19,20,95.0,2,2,100.0,0,0.0,0.0,0.0,1,3,0,0,4,2,50.0,2,0,0,2,4,2,0,0,0,1,3,3,0,Matches,45,44,1,1,0,1,2,0,0,0,0,0,37,0,4,0,0,0,1,5,1,2,1,2,0,0,0,6,0,2,0.0,England
Jamie Vardy,eng ENG,FW,Leicester City,30,1987,36.1,290,507,57.2,4471,789,147,223,65.9,90,166,54.2,27,46,58.7,1,3.0,3.3,-2.0,32,14,14,4,31,15,12.5,3,7,5,1,8,7,21,1,20,2,17,17,0,Matches,507,495,8,0,1,6,39,1,1,0,0,0,290,4,17,3,0,0,29,27,44,39,2,9,3,0,0,73,75,123,37.9,England
Jan Bednarek,pl POL,DF,Southampton,21,1996,4.7,139,193,72.0,2611,1037,51,53,96.2,72,95,75.8,16,42,38.1,0,0.0,0.0,0.0,0,11,0,0,14,6,50.0,6,0,0,3,6,3,2,1,1,5,11,27,0,Matches,193,174,19,7,0,0,0,12,0,0,0,0,139,0,3,1,0,0,3,1,0,0,5,3,0,0,0,28,7,17,29.2,England
Jan Vertonghen,be BEL,DF,Tottenham,30,1987,35.6,2181,2542,85.8,45152,16163,618,682,90.6,1263,1380,91.5,287,439,65.4,0,0.8,0.9,-0.8,12,215,10,1,243,64,69.4,40,20,4,25,36,11,29,11,18,60,124,177,0,Matches,2542,2438,100,65,2,25,15,35,0,0,0,0,2181,4,16,4,0,0,20,25,1,15,60,41,0,1,0,247,116,66,63.7,England
Jason Puncheon,eng ENG,MF,Crystal Palace,31,1986,6.3,207,261,79.3,3199,955,114,129,88.4,68,79,86.1,14,35,40.0,0,0.5,0.4,-0.5,5,18,8,1,31,13,20.0,3,7,3,1,5,4,3,0,3,5,18,4,0,Matches,261,234,26,6,0,1,20,2,15,2,2,10,207,1,2,5,0,0,14,3,0,20,5,4,0,0,0,27,4,8,33.3,England
Javier Hernández,mx MEX,FW,West Ham,29,1988,17.2,282,395,71.4,4661,798,146,194,75.3,96,130,73.8,27,42,64.3,0,1.3,1.3,-1.3,21,21,14,6,31,11,21.4,2,7,2,3,14,11,6,1,5,6,17,1,0,Matches,395,363,30,3,4,5,18,2,1,0,0,0,282,2,12,3,0,0,15,49,14,18,6,7,1,0,0,48,14,31,31.1,England
Javier Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,561,766,73.2,8676,3549,306,363,84.3,202,278,72.7,36,78,46.2,1,1.3,0.5,-0.3,11,35,7,5,55,36,50.0,25,8,3,15,30,15,25,6,19,18,54,65,0,Matches,766,568,196,2,0,2,30,194,0,0,0,0,561,2,18,2,0,0,24,12,2,30,18,22,0,1,0,70,22,19,53.7,England
Jay Fulton,sct SCO,MF,Swansea City,23,1994,0.2,5,8,62.5,83,10,1,2,50.0,4,6,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,,England
Jay Rodriguez,eng ENG,"FW,MF",West Brom,28,1989,31.2,517,740,69.9,7189,1909,311,379,82.1,129,197,65.5,30,71,42.3,1,1.6,2.3,-0.6,21,51,14,2,52,31,18.0,12,11,8,9,50,41,32,2,30,19,50,41,0,Matches,740,691,47,2,4,6,30,4,3,2,0,0,517,2,26,2,0,0,43,29,18,30,19,21,0,0,0,121,72,81,47.1,England
Jaïro Riedewald,nl NED,"MF,DF",Crystal Palace,20,1996,4.9,126,159,79.2,2174,915,65,73,89.0,39,51,76.5,16,25,64.0,0,0.0,0.1,0.0,0,16,4,2,16,11,0.0,6,4,1,0,2,2,7,1,6,12,23,13,0,Matches,159,156,2,1,0,0,2,1,0,0,0,0,126,1,3,0,0,0,3,0,0,2,12,8,0,0,0,23,4,3,57.1,England
Jeff Hendrick,ie IRL,"FW,MF",Burnley,25,1992,25.9,656,827,79.3,10332,2034,314,378,83.1,273,319,85.6,33,60,55.0,2,2.7,1.6,-0.7,26,62,16,4,80,16,17.6,4,10,2,3,17,14,11,2,9,8,24,21,1,Matches,827,782,45,1,5,3,23,2,0,0,0,0,656,0,22,1,0,0,19,18,16,23,8,10,0,0,0,113,15,58,20.5,England
Jeffrey Schlupp,gh GHA,"DF,MF",Crystal Palace,24,1992,19.4,601,827,72.7,8825,3330,370,432,85.6,192,270,71.1,32,84,38.1,1,1.0,0.7,0.0,12,61,10,3,74,57,53.5,35,20,2,23,43,20,34,8,26,24,81,67,0,Matches,827,675,151,10,0,1,31,141,0,0,0,0,601,1,30,3,0,0,18,8,0,31,24,36,0,0,0,113,38,49,43.7,England
Jeremie Boga,ci CIV,MF,Chelsea,20,1997,0.2,4,4,100.0,33,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,England
Jermain Defoe,eng ENG,FW,Bournemouth,34,1982,12.1,98,138,71.0,1340,208,65,87,74.7,25,34,73.5,6,6,100.0,1,1.1,1.0,-0.1,13,3,4,0,10,12,20.0,2,6,4,2,10,8,10,0,10,4,16,1,0,Matches,138,117,20,0,1,0,5,1,0,0,0,0,98,1,5,1,0,0,12,8,9,5,4,9,0,0,0,21,2,17,10.5,England
Jerome Sinclair,eng ENG,"MF,FW",Watford,20,1996,0.3,7,8,87.5,91,40,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,1,1,1,0,2,0,0.0,0,0,0,0,1,1,0,0,0,1,1,0,0,Matches,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0.0,England
Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,24,1992,20.2,841,996,84.4,10354,2219,493,546,90.3,198,234,84.6,33,61,54.1,5,2.8,2.6,+2.2,26,68,19,1,75,30,18.5,10,13,7,5,27,22,18,3,15,9,39,13,0,Matches,996,928,66,7,8,1,46,16,24,4,13,0,841,2,21,2,0,0,34,36,4,46,9,21,0,0,0,84,5,25,16.7,England
Jesé,es ESP,"FW,MF",Stoke City,24,1993,6.8,118,162,72.8,1739,363,68,80,85.0,32,45,71.1,9,14,64.3,1,0.7,0.7,+0.3,9,7,6,0,14,10,23.1,3,5,2,3,13,10,5,0,5,0,10,3,0,Matches,162,143,17,2,0,1,13,1,3,1,1,0,118,2,8,0,0,0,5,5,1,13,0,7,1,0,0,28,0,8,0.0,England
Jesús Gámez,es ESP,DF,Newcastle Utd,32,1985,1.1,47,61,77.0,730,420,21,22,95.5,18,22,81.8,5,11,45.5,0,0.2,0.1,-0.2,4,5,3,1,10,4,33.3,1,0,3,1,3,2,2,0,2,2,6,5,0,Matches,61,50,11,0,0,0,5,11,0,0,0,0,47,0,3,0,0,0,0,1,0,5,2,2,0,0,0,6,1,0,100.0,England
Joe Allen,wls WAL,MF,Stoke City,27,1990,34.9,1114,1403,79.4,17666,5350,547,620,88.2,437,531,82.3,75,128,58.6,6,2.8,2.6,+3.2,31,116,26,4,165,96,31.0,41,43,12,27,87,60,43,9,34,58,154,68,1,Matches,1403,1360,37,17,3,3,37,2,9,3,1,4,1114,6,39,8,0,0,49,49,0,37,58,62,0,0,0,244,36,59,37.9,England
Joe Gomez,eng ENG,DF,Liverpool,20,1997,21.1,1315,1625,80.9,23165,8373,542,605,89.6,648,774,83.7,107,205,52.2,2,1.5,1.4,+0.5,17,137,16,8,154,58,52.5,32,23,3,21,40,19,19,8,11,34,92,57,1,Matches,1625,1368,255,14,0,6,45,241,0,0,0,0,1315,2,19,3,0,0,15,10,1,45,34,45,0,0,0,144,33,30,52.4,England
Joe Hart,eng ENG,GK,West Ham,30,1987,19.0,293,600,48.8,13288,11839,16,16,100.0,67,70,95.7,210,509,41.3,1,0.7,0.1,+0.3,2,24,1,0,0,1,50.0,1,0,0,1,2,1,1,0,1,0,1,2,4,Matches,600,350,246,91,0,1,0,0,0,0,0,0,293,4,0,0,0,0,1,1,0,0,0,1,0,1,0,16,4,0,100.0,England
Joe Lolley,eng ENG,"FW,MF",Huddersfield,24,1992,2.5,52,73,71.2,805,267,28,35,80.0,21,28,75.0,1,7,14.3,0,0.1,0.1,-0.1,1,9,1,1,11,2,0.0,1,1,0,0,2,2,0,0,0,3,5,2,1,Matches,73,73,0,0,0,0,8,0,0,0,0,0,52,0,1,1,0,0,3,2,0,8,3,0,0,0,0,13,3,4,42.9,England
Joe Willock,eng ENG,MF,Arsenal,17,1999,0.9,31,40,77.5,460,87,16,20,80.0,12,12,100.0,2,4,50.0,0,0.0,0.0,0.0,0,4,0,0,1,4,100.0,4,0,0,1,1,0,3,0,3,1,5,2,0,Matches,40,39,1,1,1,1,0,0,0,0,0,0,31,0,1,0,0,0,3,0,0,0,1,2,0,0,0,1,0,3,0.0,England
Joel Ward,eng ENG,DF,Crystal Palace,27,1989,17.9,671,928,72.3,10593,4484,374,429,87.2,221,293,75.4,58,156,37.2,1,0.9,0.8,+0.1,8,58,17,10,79,35,57.1,23,12,0,16,28,12,27,11,16,28,63,76,0,Matches,928,718,208,9,0,3,46,199,0,0,0,0,671,2,30,4,0,0,25,29,1,46,28,30,0,0,1,100,33,25,56.9,England
John Stones,eng ENG,DF,Manchester City,23,1994,14.5,1197,1250,95.8,21826,8273,479,496,96.6,578,590,98.0,114,135,84.4,0,0.0,0.2,0.0,0,51,1,0,71,15,36.4,11,4,0,4,11,7,8,5,3,19,34,44,0,Matches,1250,1224,26,23,0,10,1,3,0,0,0,0,1197,0,2,0,0,0,6,2,0,1,19,11,0,0,0,67,33,10,76.7,England
Jonas Lössl,dk DEN,GK,Huddersfield,28,1989,38.0,825,1390,59.4,32620,27387,40,40,100.0,285,288,99.0,500,1058,47.3,1,0.6,0.1,+0.4,3,50,2,0,2,1,20.0,1,0,0,1,5,4,0,0,0,4,5,13,6,Matches,1390,912,475,171,0,2,0,0,0,0,0,0,825,3,1,1,0,0,0,6,0,0,4,0,0,0,1,72,14,4,77.8,England
Jonathan Hogg,eng ENG,MF,Huddersfield,28,1988,26.6,1206,1423,84.8,20877,5948,530,596,88.9,534,598,89.3,105,154,68.2,0,0.4,0.9,-0.4,9,110,8,1,138,93,29.2,29,59,5,26,89,63,51,12,39,69,162,48,0,Matches,1423,1383,35,33,2,9,3,2,0,0,0,0,1206,5,17,10,1,1,32,30,0,3,69,64,0,0,0,209,33,30,52.4,England
Jonathan Walters,ie IRL,FW,Burnley,33,1983,0.4,4,11,36.4,66,13,2,7,28.6,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,Matches,11,10,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,1,66.7,England
Jonjo Shelvey,eng ENG,MF,Newcastle Utd,25,1992,25.2,1031,1480,69.7,21940,8867,378,436,86.7,421,541,77.8,213,442,48.2,3,2.5,3.7,+0.5,40,159,32,8,183,39,30.8,17,21,1,8,26,18,26,5,21,28,67,33,0,Matches,1480,1302,165,107,21,23,79,6,45,24,13,1,1031,13,21,4,3,1,23,8,0,79,28,24,0,0,0,199,20,13,60.6,England
Jonjoe Kenny,eng ENG,DF,Everton,20,1997,17.7,576,849,67.8,9944,4622,306,352,86.9,187,272,68.8,71,168,42.3,1,1.5,1.3,-0.5,10,54,12,10,48,41,62.5,28,10,3,20,32,12,17,7,10,28,69,95,0,Matches,849,620,225,13,0,5,46,212,0,0,0,0,576,4,32,2,0,0,17,4,0,46,28,33,1,0,0,85,38,31,55.1,England
Jonny Evans,nir NIR,DF,West Brom,29,1988,25.2,785,983,79.9,15261,6008,293,334,87.7,366,430,85.1,114,193,59.1,2,0.9,0.4,+1.1,8,58,5,2,56,29,42.4,19,8,2,14,33,19,22,13,9,48,77,131,1,Matches,983,922,58,43,0,2,4,15,0,0,0,0,785,3,4,7,0,0,26,27,0,4,48,22,0,0,1,142,54,34,61.4,England
Jordan Ayew,gh GHA,"FW,MF",Swansea City,25,1991,31.7,700,887,78.9,9413,1239,420,486,86.4,201,256,78.5,30,58,51.7,2,2.0,1.6,0.0,16,33,21,2,50,82,27.8,20,35,27,15,54,39,43,3,40,24,106,20,1,Matches,887,850,35,7,3,0,45,5,0,0,0,0,700,2,27,2,1,0,63,87,8,45,24,60,0,0,0,141,50,120,29.4,England
Jordan Henderson,eng ENG,MF,Liverpool,27,1990,24.1,1769,2117,83.6,33580,9305,709,771,92.0,814,949,85.8,216,334,64.7,1,1.8,2.4,-0.8,25,245,29,3,249,51,34.6,13,32,6,18,52,34,33,2,31,31,82,27,0,Matches,2117,2061,53,44,7,27,25,4,5,1,2,0,1769,3,19,1,0,0,26,14,0,25,31,33,0,1,0,213,25,11,69.4,England
Jordan Hugill,eng ENG,FW,West Ham,25,1992,0.3,3,9,33.3,37,0,2,4,50.0,1,5,20.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,Matches,9,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,4,5,44.4,England
Jordan Pickford,eng ENG,GK,Everton,23,1994,38.0,675,1332,50.7,28089,24029,54,55,98.2,232,239,97.1,389,1029,37.8,0,0.1,0.1,-0.1,3,54,2,0,0,0,0.0,0,0,0,0,2,2,0,0,0,2,2,26,5,Matches,1332,846,478,138,0,2,0,0,0,0,0,0,675,8,0,0,0,0,1,6,0,0,2,0,0,1,0,47,16,1,94.1,England
Jordon Ibe,eng ENG,"MF,FW",Bournemouth,21,1995,22.2,596,815,73.1,9636,2795,301,374,80.5,214,271,79.0,58,107,54.2,6,3.3,4.4,+2.7,36,64,20,4,95,14,27.3,7,5,2,6,22,16,5,0,5,10,24,11,0,Matches,815,722,89,25,5,3,109,7,57,23,26,0,596,4,40,1,0,0,10,41,2,109,10,12,0,0,0,101,3,15,16.7,England
Joselu,es ESP,FW,Newcastle Utd,27,1990,19.0,374,605,61.8,4732,1099,259,377,68.7,82,153,53.6,13,23,56.5,1,1.2,0.5,-0.2,16,34,6,1,41,22,20.6,10,11,1,7,34,27,25,2,23,11,33,39,0,Matches,605,594,6,0,1,4,6,1,0,0,0,0,374,5,10,2,0,0,30,23,3,6,11,17,0,0,0,54,144,120,54.5,England
Josh Cullen,ie IRL,MF,West Ham,21,1996,0.1,3,4,75.0,21,7,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,0,2,2,0,0,Matches,4,3,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,England
Josh Sims,eng ENG,"FW,MF",Southampton,20,1997,1.8,50,65,76.9,624,183,34,40,85.0,11,15,73.3,2,4,50.0,0,0.1,0.3,-0.1,1,4,1,1,4,4,28.6,1,2,1,2,7,5,5,0,5,1,5,0,0,Matches,65,63,2,0,0,0,3,0,2,0,0,0,50,0,1,0,0,0,1,1,2,3,1,3,0,0,0,5,4,4,50.0,England
Josh Tymon,eng ENG,DF,Stoke City,18,1999,1.8,76,91,83.5,1265,377,41,44,93.2,25,32,78.1,6,8,75.0,0,0.0,0.0,0.0,0,8,0,0,6,5,66.7,4,1,0,2,3,1,1,0,1,1,6,3,0,Matches,91,85,6,0,0,1,4,6,0,0,0,0,76,0,1,0,0,0,0,0,0,4,1,1,0,0,0,6,0,0,,England
Joshua King,no NOR,"FW,MF",Bournemouth,25,1992,27.3,514,730,70.4,7926,1895,275,363,75.8,197,272,72.4,25,42,59.5,3,4.9,3.6,-1.9,38,48,34,4,83,36,14.8,11,17,8,4,27,23,23,3,20,4,40,14,1,Matches,730,692,34,2,5,1,34,3,0,0,0,0,514,4,33,3,0,0,45,56,4,34,4,26,1,0,0,132,67,82,45.0,England
José Fonte,pt POR,DF,West Ham,33,1983,7.6,287,355,80.8,6155,2312,75,85,88.2,161,182,88.5,48,80,60.0,1,0.3,0.4,+0.7,4,32,4,2,34,11,33.3,5,6,0,2,6,4,12,9,3,14,25,37,1,Matches,355,336,19,14,0,4,3,5,0,0,0,0,287,0,4,0,0,0,6,5,0,3,14,6,0,1,0,32,21,19,52.5,England
José Holebas,gr GRE,DF,Watford,33,1984,26.5,901,1521,59.2,16066,8079,422,516,81.8,329,548,60.0,128,362,35.4,4,3.2,3.7,+0.8,39,61,18,13,98,51,40.9,34,14,3,18,44,26,24,8,16,29,80,95,2,Matches,1521,1012,500,64,0,6,210,344,92,44,41,0,901,9,55,7,0,0,37,18,1,210,29,31,0,2,0,160,44,34,56.4,England
José Izquierdo,co COL,"MF,FW",Brighton,25,1992,22.0,415,550,75.5,5081,1389,259,317,81.7,104,142,73.2,9,24,37.5,3,2.2,1.7,+0.8,21,21,15,5,36,23,36.8,12,9,2,7,19,12,6,0,6,16,39,34,0,Matches,550,545,2,0,0,0,23,1,0,0,0,0,415,3,11,2,0,0,20,13,14,23,16,15,2,0,0,108,15,30,33.3,England
João Mário,pt POR,MF,West Ham,24,1993,11.4,373,497,75.1,5621,1341,212,245,86.5,107,132,81.1,34,73,46.6,1,1.4,1.1,-0.4,16,22,9,2,43,14,31.6,6,5,3,6,19,13,7,0,7,8,22,4,1,Matches,497,440,52,16,5,2,50,0,30,21,5,0,373,5,17,0,0,0,14,20,0,50,8,11,0,0,0,76,7,27,20.6,England
Joël Matip,cm CMR,DF,Liverpool,25,1991,22.2,1470,1660,88.6,30063,11508,380,403,94.3,892,970,92.0,185,265,69.8,0,0.3,0.8,-0.3,5,94,2,0,108,35,50.0,23,11,1,12,24,12,26,15,11,35,70,101,1,Matches,1660,1625,32,30,1,7,0,2,0,0,0,0,1470,3,4,3,0,0,19,10,1,0,35,24,0,0,0,123,56,21,72.7,England
